sample_id,split,y_true,centroid_x,centroid_y,centroid_dx_from_center,centroid_dy_from_center,bbox_x0,bbox_x1,bbox_y0,bbox_y1,bbox_width,bbox_height,foreground_fraction
test_0697,test,1,17.244064552419832,15.429639197128463,1.7440645524198324,-0.07036080287153723,0,32,0,32,32,32,0.111328125
test_0698,test,1,13.244929125428994,13.295271252089869,-2.2550708745710057,-2.2047287479101314,0,32,0,32,32,32,0.4501953125
test_0699,test,1,16.717954193882093,13.611963608757993,1.2179541938820933,-1.8880363912420073,0,32,0,32,32,32,0.5703125
test_0700,test,1,15.47714561488027,15.070397257603378,-0.02285438511973048,-0.42960274239662155,0,32,0,31,32,31,0.4501953125
test_0701,test,1,16.35158725750679,12.556439861975475,0.8515872575067895,-2.943560138024525,0,32,0,32,32,32,0.4560546875
test_0702,test,0,15.831241805962435,13.646033886989336,0.3312418059624349,-1.8539661130106637,0,32,0,32,32,32,0.298828125
test_0703,test,0,17.72168054032111,14.091958007384257,2.2216805403211097,-1.4080419926157433,0,32,0,32,32,32,0.306640625
test_0704,test,0,15.611250922778954,13.119946975538598,0.11125092277895376,-2.380053024461402,0,32,0,32,32,32,0.3212890625
test_0705,test,0,16.688120249752284,13.355319175112733,1.1881202497522843,-2.144680824887267,0,32,0,32,32,32,0.2978515625
test_0706,test,0,16.87482710840808,13.620736069628412,1.3748271084080805,-1.8792639303715877,0,32,0,32,32,32,0.267578125
test_0707,test,0,15.51425686822457,13.20914211305581,0.014256868224569175,-2.29085788694419,0,32,0,32,32,32,0.2294921875
test_0708,test,0,21.936575239305167,13.866825627723996,6.436575239305167,-1.6331743722760041,12,32,0,32,20,32,0.2431640625
test_0709,test,0,20.30663845327361,14.730626295047733,4.80663845327361,-0.7693737049522671,0,32,0,32,32,32,0.2177734375
test_0710,test,0,18.11350473590256,14.608169415370211,2.613504735902559,-0.8918305846297887,0,32,0,32,32,32,0.205078125
test_0711,test,0,15.135995953829594,13.751636719775894,-0.3640040461704057,-1.7483632802241065,0,32,0,32,32,32,0.3310546875
test_0712,test,0,15.309201980783678,14.138356249881117,-0.1907980192163219,-1.3616437501188834,0,32,0,31,32,31,0.2626953125
test_0713,test,0,17.01959252954615,14.73626723492911,1.5195925295461485,-0.7637327650708894,0,32,0,32,32,32,0.263671875
test_0714,test,0,14.794905883049688,13.842492329436215,-0.7050941169503115,-1.6575076705637848,0,32,0,32,32,32,0.26171875
test_0715,test,0,17.174922557284905,14.663832023982211,1.674922557284905,-0.8361679760177889,0,32,0,32,32,32,0.26171875
test_0716,test,0,15.060970094049413,14.133998730935012,-0.4390299059505871,-1.3660012690649879,0,32,0,32,32,32,0.2158203125
test_0717,test,0,15.957096193420645,14.892760147361493,0.4570961934206448,-0.6072398526385072,0,32,0,32,32,32,0.1982421875
test_0718,test,0,18.686780364832277,15.771553211320125,3.186780364832277,0.2715532113201249,0,32,0,32,32,32,0.1484375
test_0719,test,0,15.694004213182975,13.740357564157065,0.1940042131829749,-1.7596424358429346,0,32,0,32,32,32,0.349609375
test_0720,test,1,17.98277591798416,12.039897071769614,2.48277591798416,-3.460102928230386,0,32,0,32,32,32,0.3623046875
test_0721,test,1,15.296281982055424,12.285712927187477,-0.2037180179445759,-3.214287072812523,0,32,0,32,32,32,0.392578125
test_0722,test,1,15.185090442073605,11.524425123364283,-0.31490955792639497,-3.975574876635717,0,32,0,32,32,32,0.4306640625
test_0723,test,1,15.49860693685926,11.466896237858167,-0.0013930631407408356,-4.033103762141833,0,32,0,32,32,32,0.3369140625
test_0724,test,1,18.27877154641321,14.379807184795105,2.7787715464132106,-1.120192815204895,0,32,0,32,32,32,0.2646484375
test_0725,test,1,18.143513846813423,12.299665826072873,2.6435138468134234,-3.2003341739271267,0,32,0,32,32,32,0.4130859375
test_0726,test,1,14.930983976767875,12.450087635318111,-0.5690160232321251,-3.049912364681889,0,32,0,32,32,32,0.4033203125
test_0727,test,1,16.383928369130484,12.041754599039724,0.8839283691304836,-3.4582454009602763,0,32,0,32,32,32,0.361328125
test_0728,test,1,15.447092582552106,13.596048169167075,-0.05290741744789429,-1.9039518308329253,0,32,0,32,32,32,0.3955078125
test_0729,test,1,16.467785551339936,11.590449119949282,0.9677855513399365,-3.909550880050718,0,32,0,32,32,32,0.279296875
test_0730,test,1,15.756015400523957,12.77993720397018,0.25601540052395677,-2.7200627960298203,0,32,0,32,32,32,0.3896484375
test_0731,test,1,15.547922358752212,12.960701817449296,0.047922358752211736,-2.539298182550704,0,32,0,32,32,32,0.34375
test_0732,test,1,14.918186770494817,11.983208010791325,-0.5818132295051832,-3.5167919892086754,0,32,0,32,32,32,0.3662109375
test_0733,test,1,17.329413716817285,13.731258521484945,1.8294137168172853,-1.7687414785150555,0,32,0,32,32,32,0.3486328125
test_0734,test,1,14.22113099668731,12.032669217492053,-1.2788690033126908,-3.467330782507947,0,32,0,32,32,32,0.322265625
test_0735,test,1,18.056589082325637,12.572855712330197,2.5565890823256368,-2.927144287669803,0,32,0,32,32,32,0.228515625
test_0736,test,1,17.892080088284526,12.933934329843886,2.3920800882845263,-2.5660656701561138,0,32,0,32,32,32,0.41015625
test_0737,test,0,16.329301299474153,10.542674679133055,0.8293012994741531,-4.9573253208669446,0,32,0,28,32,28,0.3935546875
test_0738,test,0,16.436296965501704,11.037356395619824,0.9362969655017039,-4.462643604380176,0,32,0,32,32,32,0.357421875
test_0739,test,0,15.779489348812705,9.871577850284323,0.2794893488127048,-5.628422149715677,0,32,0,32,32,32,0.3056640625
test_0740,test,0,15.958100527530455,9.924414751861283,0.4581005275304548,-5.575585248138717,0,32,0,32,32,32,0.4140625
test_0741,test,1,17.566877930912636,12.083332829555147,2.0668779309126357,-3.4166671704448532,0,32,0,28,32,28,0.2177734375
test_0742,test,1,15.55541289231183,12.639747466377303,0.05541289231183022,-2.860252533622697,0,32,0,32,32,32,0.560546875
test_0743,test,1,16.764818633675624,11.677309836540514,1.264818633675624,-3.8226901634594856,0,32,0,28,32,28,0.3671875
test_0744,test,1,15.614814812590327,13.322572396460897,0.11481481259032655,-2.177427603539103,0,32,0,30,32,30,0.1337890625
test_0745,test,1,16.61285019624712,13.366157300968892,1.1128501962471198,-2.133842699031108,0,32,0,32,32,32,0.099609375
test_0746,test,1,15.795559601994757,13.492537742334843,0.29555960199475706,-2.007462257665157,0,32,0,32,32,32,0.572265625
test_0747,test,1,15.389049034405945,11.189911461512953,-0.11095096559405526,-4.310088538487047,0,32,0,32,32,32,0.3310546875
test_0748,test,1,14.68313450501768,13.283818642543464,-0.81686549498232,-2.216181357456536,0,32,0,32,32,32,0.5751953125
test_0749,test,1,16.977540296114455,13.554719234362228,1.477540296114455,-1.9452807656377722,0,32,0,32,32,32,0.513671875
test_0750,test,1,13.497107300956037,12.110289412819204,-2.0028926990439633,-3.3897105871807955,0,32,0,32,32,32,0.451171875
test_0751,test,1,14.791169672133192,11.90418865116389,-0.7088303278668082,-3.5958113488361096,0,32,0,30,32,30,0.376953125
test_0752,test,0,13.65065316110036,14.849478550153137,-1.8493468388996401,-0.6505214498468632,0,32,0,32,32,32,0.423828125
test_0753,test,0,13.847721820980622,12.480407702523781,-1.652278179019378,-3.019592297476219,0,32,0,32,32,32,0.4453125
test_0754,test,0,12.592622556526164,11.761728788712025,-2.9073774434738358,-3.738271211287975,0,27,0,32,27,32,0.216796875
test_0755,test,0,15.32275460686515,15.950289967204121,-0.1772453931348501,0.45028996720412096,0,32,0,32,32,32,0.4501953125
test_0756,test,0,14.107413327593981,13.902940089519126,-1.3925866724060185,-1.5970599104808745,0,32,0,32,32,32,0.4853515625
test_0757,test,0,14.029563656770629,12.319524063708888,-1.4704363432293714,-3.1804759362911117,0,29,0,32,29,32,0.44921875
test_0758,test,0,14.524418501322131,15.380598432585353,-0.9755814986778688,-0.11940156741464669,0,32,0,32,32,32,0.4501953125
test_0759,test,0,15.452716629142241,15.308220276554762,-0.04728337085775891,-0.1917797234452383,0,32,0,32,32,32,0.435546875
test_0760,test,0,13.994102961619637,12.691201941223538,-1.505897038380363,-2.8087980587764623,0,29,0,32,29,32,0.4677734375
test_0761,test,0,10.565509769029525,11.988957803607782,-4.934490230970475,-3.511042196392218,0,23,0,32,23,32,0.2880859375
test_0762,test,1,19.356983335998383,13.004246923610044,3.8569833359983825,-2.4957530763899562,0,32,0,32,32,32,0.166015625
test_0763,test,1,21.344605662846213,14.630850106073312,5.844605662846213,-0.8691498939266875,0,32,0,32,32,32,0.2080078125
test_0764,test,1,19.09148818295405,12.449093073946823,3.5914881829540484,-3.0509069260531767,0,32,0,32,32,32,0.3193359375
test_0765,test,1,19.403072006964067,12.180714166529924,3.9030720069640665,-3.319285833470076,0,32,0,32,32,32,0.412109375
test_0766,test,1,20.783538811321428,12.189030109766662,5.283538811321428,-3.3109698902333378,14,32,0,32,18,32,0.259765625
test_0767,test,1,19.581737260856414,12.632617389474875,4.081737260856414,-2.8673826105251248,0,32,0,32,32,32,0.1689453125
test_0768,test,1,20.18397115526403,13.480810690681018,4.683971155264029,-2.019189309318982,0,32,0,32,32,32,0.2236328125
test_0769,test,1,18.169300669164162,14.566619306067466,2.669300669164162,-0.9333806939325342,0,32,0,32,32,32,0.48046875
test_0770,test,0,16.291876721164275,16.260854392202276,0.7918767211642752,0.7608543922022761,2,32,4,32,30,28,0.59765625
test_0771,test,0,15.46533895511156,15.977274166426406,-0.03466104488843946,0.4772741664264064,1,31,0,32,30,32,0.595703125
test_0772,test,0,16.041598082119997,15.013501322483679,0.5415980821199966,-0.48649867751632137,0,32,0,32,32,32,0.587890625
test_0773,test,0,16.12579250999886,15.63223299568744,0.6257925099988597,0.13223299568744018,1,32,0,32,31,32,0.6220703125
test_0774,test,0,15.28932772472619,15.109243934718464,-0.21067227527380972,-0.3907560652815363,0,31,3,31,31,28,0.6142578125
test_0775,test,0,18.612098658911115,15.452149586884408,3.1120986589111155,-0.047850413115591905,0,32,0,32,32,32,0.55859375
test_0776,test,1,15.35546286361176,16.352876648343255,-0.14453713638824084,0.8528766483432548,0,32,0,32,32,32,0.5712890625
test_0777,test,1,15.90141608133143,17.151162652027708,0.4014160813314298,1.6511626520277076,0,32,0,32,32,32,0.548828125
test_0778,test,1,17.02012905780482,16.661633109101743,1.5201290578048194,1.1616331091017429,0,32,0,32,32,32,0.5224609375
test_0779,test,1,15.59187911161729,16.992017511845486,0.09187911161729012,1.4920175118454857,0,32,0,32,32,32,0.755859375
test_0780,test,1,17.363400807775626,17.29605589294867,1.8634008077756263,1.7960558929486687,0,32,0,32,32,32,0.693359375
test_0781,test,1,16.7416864115713,16.02596018736281,1.241686411571301,0.5259601873628093,0,32,0,32,32,32,0.6826171875
test_0782,test,1,16.702224947090897,15.013659217258162,1.2022249470908974,-0.4863407827418378,0,32,0,32,32,32,0.5927734375
test_0783,test,1,16.81580467929889,15.789613520358548,1.3158046792988891,0.28961352035854837,0,32,0,32,32,32,0.65234375
test_0784,test,1,18.028185098951475,15.565170868685742,2.528185098951475,0.06517086868574218,0,32,0,32,32,32,0.5830078125
test_0785,test,1,17.50449976103018,15.887274316211053,2.0044997610301785,0.38727431621105346,0,32,0,32,32,32,0.60546875
test_0786,test,1,16.35841876143665,15.915796699401904,0.8584187614366492,0.4157966994019038,0,32,0,32,32,32,0.5244140625
test_0787,test,1,17.653309791298202,16.145865523976273,2.153309791298202,0.6458655239762727,0,32,0,32,32,32,0.591796875
test_0788,test,0,15.137202264527426,11.176218563270442,-0.362797735472574,-4.323781436729558,0,32,0,30,32,30,0.5078125
test_0789,test,0,16.517916268506397,10.299275998950682,1.0179162685063972,-5.200724001049318,0,32,0,26,32,26,0.3984375
test_0790,test,0,16.697154185437334,9.944715078682632,1.1971541854373342,-5.555284921317368,0,32,0,29,32,29,0.3046875
test_0791,test,0,16.374985595903038,10.882518754015882,0.8749855959030377,-4.617481245984118,0,32,0,28,32,28,0.2587890625
test_0792,test,0,15.3450431240096,10.495502574525347,-0.15495687599040053,-5.0044974254746535,0,32,0,29,32,29,0.2724609375
test_0793,test,0,18.173854187792386,11.551027690293767,2.6738541877923865,-3.9489723097062335,0,32,0,28,32,28,0.3076171875
test_0794,test,0,13.651917578244333,12.835558082298139,-1.8480824217556666,-2.6644419177018612,0,32,0,32,32,32,0.5966796875
test_0795,test,0,18.840594258323097,14.239717956152848,3.3405942583230974,-1.2602820438471518,0,32,0,31,32,31,0.4501953125
test_0796,test,0,16.004502852632893,12.559199928839968,0.5045028526328927,-2.940800071160032,0,32,0,30,32,30,0.43359375
test_0797,test,0,14.786665004820229,11.474922146259798,-0.7133349951797712,-4.025077853740202,0,32,0,31,32,31,0.419921875
test_0798,test,0,14.163725508613423,10.745944550444326,-1.3362744913865772,-4.754055449555674,0,32,0,31,32,31,0.3125
test_0799,test,0,14.389996835799689,12.463945720757229,-1.110003164200311,-3.036054279242771,0,32,0,32,32,32,0.5029296875
test_0800,test,1,13.463275422542056,12.78986269731702,-2.036724577457944,-2.7101373026829805,0,32,0,32,32,32,0.4267578125
test_0801,test,1,15.332871612451603,12.53773143711398,-0.16712838754839687,-2.9622685628860204,0,32,0,32,32,32,0.1201171875
test_0802,test,1,17.890982700555,13.928334187501088,2.390982700555,-1.571665812498912,0,32,0,28,32,28,0.0869140625
test_0803,test,1,14.420220534166605,11.29803404688312,-1.0797794658333952,-4.201965953116879,0,32,0,32,32,32,0.3017578125
test_0804,test,1,13.250779443034954,10.366492409319562,-2.249220556965046,-5.133507590680438,0,32,0,31,32,31,0.39453125
test_0805,test,1,16.02770683811712,12.458458326316885,0.527706838117119,-3.041541673683115,0,32,0,31,32,31,0.1484375
test_0806,test,1,14.208803696564939,11.376404499006,-1.2911963034350613,-4.123595500994,0,32,0,31,32,31,0.4208984375
test_0807,test,1,18.31161324944809,14.983454928598961,2.81161324944809,-0.5165450714010387,0,32,0,32,32,32,0.12109375
test_0808,test,1,16.126791543706553,12.928488858891916,0.6267915437065525,-2.5715111411080844,0,32,0,31,32,31,0.5908203125
test_0809,test,1,14.55176962891308,11.523895590691454,-0.94823037108692,-3.9761044093085456,0,32,0,32,32,32,0.3037109375
test_0810,test,1,13.909940590218966,11.405676066696206,-1.590059409781034,-4.094323933303794,0,32,0,30,32,30,0.6025390625
test_0811,test,0,14.664660448659339,15.560908053756638,-0.8353395513406614,0.06090805375663777,0,30,0,31,30,31,0.607421875
test_0812,test,0,15.21436002859457,15.556813180669963,-0.2856399714054305,0.05681318066996255,1,31,0,32,30,32,0.6962890625
test_0813,test,0,14.84842810525778,15.518925675564615,-0.6515718947422204,0.01892567556461522,1,29,0,32,28,32,0.6435546875
test_0814,test,0,14.765748688187818,15.014479367631989,-0.7342513118121818,-0.48552063236801146,1,29,0,32,28,32,0.6455078125
test_0815,test,0,15.331432183948477,15.205120635461933,-0.1685678160515227,-0.2948793645380672,1,31,0,32,30,32,0.6494140625
test_0816,test,0,14.198796048402977,14.23513693254737,-1.3012039515970226,-1.2648630674526302,0,28,0,32,28,32,0.5791015625
test_0817,test,0,15.243005271767405,14.561735080453975,-0.25699472823259484,-0.9382649195460253,1,30,0,30,29,30,0.5693359375
test_0818,test,1,15.649058392790097,17.55469417037416,0.14905839279009747,2.054694170374159,0,32,1,32,32,31,0.78125
test_0819,test,1,15.256006420496412,16.99365394239629,-0.2439935795035879,1.4936539423962891,0,32,2,32,32,30,0.65234375
test_0820,test,1,15.13582830545391,15.963606781747373,-0.36417169454609066,0.463606781747373,0,32,0,32,32,32,0.5224609375
test_0821,test,1,14.779699635471513,17.5687158730459,-0.7203003645284873,2.0687158730458997,0,32,1,32,32,31,0.4267578125
test_0822,test,1,14.974661312195623,18.30117300842045,-0.5253386878043766,2.8011730084204487,0,32,2,32,32,30,0.7919921875
test_0823,test,1,16.134652203188814,17.7586659458355,0.6346522031888142,2.2586659458354994,0,32,0,32,32,32,0.82421875
test_0824,test,1,14.681667595446072,16.208818356171594,-0.818332404553928,0.7088183561715944,0,32,0,32,32,32,0.697265625
test_0825,test,1,15.148136740845647,16.16975661156298,-0.3518632591543529,0.6697566115629812,0,32,0,32,32,32,0.763671875
test_0826,test,0,17.311273019144547,14.486657570397425,1.8112730191445472,-1.0133424296025755,0,32,0,32,32,32,0.44921875
test_0827,test,0,18.050151507896697,13.224700264569952,2.5501515078966968,-2.275299735430048,0,32,0,32,32,32,0.3779296875
test_0828,test,0,17.96059330959179,13.078202501863352,2.46059330959179,-2.421797498136648,0,32,0,32,32,32,0.318359375
test_0829,test,0,17.36572640775808,13.245989973934895,1.8657264077580784,-2.254010026065105,0,32,0,32,32,32,0.3779296875
test_0830,test,0,17.132611303593926,13.320418153699594,1.6326113035939258,-2.1795818463004064,0,32,0,32,32,32,0.3974609375
test_0831,test,0,17.184068288364827,13.41193972936086,1.684068288364827,-2.08806027063914,0,32,0,32,32,32,0.3671875
test_0832,test,0,17.942952982142952,13.208421813045458,2.442952982142952,-2.291578186954542,0,32,0,32,32,32,0.330078125
test_0833,test,0,17.48550959228678,13.236993177464107,1.9855095922867783,-2.2630068225358926,0,32,0,32,32,32,0.37109375
test_0834,test,0,17.8083260911797,12.09970387186772,2.3083260911797012,-3.4002961281322808,0,32,0,32,32,32,0.3916015625
test_0835,test,0,17.63707910292492,13.489539041361384,2.1370791029249183,-2.0104609586386157,0,32,0,32,32,32,0.3896484375
test_0836,test,0,16.712164429473127,14.493855069558945,1.2121644294731269,-1.0061449304410548,0,32,0,32,32,32,0.4599609375
test_0837,test,1,18.470142625589475,10.420459163551701,2.9701426255894745,-5.079540836448299,0,32,0,32,32,32,0.2529296875
test_0838,test,1,18.73209642673124,12.633546863482309,3.232096426731239,-2.8664531365176913,0,32,0,32,32,32,0.40234375
test_0839,test,1,18.693613361689774,12.061709286824485,3.193613361689774,-3.4382907131755154,0,32,0,32,32,32,0.3876953125
test_0840,test,1,21.08902488643352,11.668264525704704,5.589024886433521,-3.8317354742952965,0,32,0,32,32,32,0.1982421875
test_0841,test,1,16.372544255212922,12.544122080466861,0.8725442552129223,-2.9558779195331386,0,32,0,32,32,32,0.421875
test_0842,test,1,18.718352973174696,12.103533214086582,3.218352973174696,-3.396466785913418,0,32,0,32,32,32,0.3642578125
test_0843,test,1,19.184838688265994,11.88645339772555,3.6848386882659945,-3.6135466022744502,0,32,0,30,32,30,0.302734375
test_0844,test,0,17.45017364519457,11.955187315721659,1.950173645194571,-3.544812684278341,3,32,0,32,29,32,0.380859375
test_0845,test,0,18.165629484854197,11.065353101120898,2.665629484854197,-4.434646898879102,5,32,0,32,27,32,0.3330078125
test_0846,test,0,17.147834082140363,10.387925645269716,1.6478340821403634,-5.112074354730284,0,32,0,32,32,32,0.3466796875
test_0847,test,0,19.313788034852905,11.068040563378265,3.813788034852905,-4.431959436621735,0,32,0,32,32,32,0.185546875
test_0848,test,0,16.671166225474487,12.050544338118625,1.1711662254744866,-3.449455661881375,0,32,0,32,32,32,0.6162109375
test_0849,test,0,16.421708383416433,12.98957577308562,0.9217083834164335,-2.5104242269143793,0,32,0,32,32,32,0.58984375
test_0850,test,0,16.69990986820797,12.252306841039402,1.1999098682079712,-3.2476931589605975,0,32,0,32,32,32,0.576171875
test_0851,test,0,17.843721023354792,11.972251076352103,2.3437210233547923,-3.5277489236478967,0,32,0,32,32,32,0.451171875
test_0852,test,0,19.027550733206223,11.464484703057781,3.5275507332062226,-4.0355152969422186,0,32,0,32,32,32,0.373046875
test_0853,test,0,19.771589887761447,12.375072705011986,4.271589887761447,-3.124927294988014,0,32,0,32,32,32,0.28125
test_0854,test,0,15.826431888575833,13.248258350408918,0.32643188857583283,-2.2517416495910823,0,32,0,32,32,32,0.5849609375
test_0855,test,0,16.18798329985542,13.397975046986618,0.6879832998554214,-2.102024953013382,1,32,0,32,31,32,0.5791015625
test_0856,test,1,14.870972607510243,9.667782538510144,-0.6290273924897569,-5.832217461489856,1,30,0,27,29,27,0.3369140625
test_0857,test,1,16.710294134961284,11.313444934171804,1.2102941349612841,-4.1865550658281965,0,32,0,30,32,30,0.4345703125
test_0858,test,1,18.732004694533874,10.988726433142583,3.232004694533874,-4.511273566857417,0,32,0,32,32,32,0.1123046875
test_0859,test,1,17.66422858743268,12.347751740494186,2.1642285874326816,-3.1522482595058143,0,32,0,32,32,32,0.5341796875
test_0860,test,1,17.971965874149365,12.141424212652069,2.4719658741493653,-3.358575787347931,0,32,0,32,32,32,0.115234375
test_0861,test,1,20.650005992910607,14.196721529647206,5.150005992910607,-1.3032784703527938,8,32,0,32,24,32,0.359375
test_0862,test,0,15.369595804195317,13.589434481660708,-0.1304041958046831,-1.9105655183392916,0,32,0,25,32,25,0.345703125
test_0863,test,0,15.710067165753262,14.808248744638952,0.21006716575326223,-0.6917512553610479,0,32,0,32,32,32,0.501953125
test_0864,test,0,15.55406744753909,13.520703117367251,0.0540674475390901,-1.9792968826327488,0,32,0,32,32,32,0.396484375
test_0865,test,0,15.737605040305262,13.187350440495822,0.23760504030526164,-2.3126495595041785,0,32,0,30,32,30,0.3017578125
test_0866,test,0,16.912250351699463,17.563006144352062,1.4122503516994627,2.0630061443520624,0,32,14,32,32,18,0.0810546875
test_0867,test,0,16.147614413482444,16.64370405552404,0.6476144134824438,1.14370405552404,0,32,0,32,32,32,0.798828125
test_0868,test,0,15.99418937376103,13.57240131682807,0.49418937376102967,-1.9275986831719294,0,32,0,28,32,28,0.423828125
test_0869,test,0,14.955311300125404,13.85203027294757,-0.5446886998745963,-1.6479697270524305,0,32,0,32,32,32,0.3935546875
test_0870,test,0,14.58363924923186,13.052230553924772,-0.9163607507681402,-2.4477694460752275,0,32,0,25,32,25,0.2705078125
test_0871,test,0,14.066004668688485,16.4371948902064,-1.4339953313115146,0.9371948902063991,0,32,0,32,32,32,0.5537109375
test_0872,test,1,11.199583378512823,13.591129644245072,-4.300416621487177,-1.908870355754928,0,29,0,32,29,32,0.3740234375
test_0873,test,1,12.40712929553573,14.659518509272242,-3.0928707044642696,-0.8404814907277576,0,32,0,31,32,31,0.4501953125
test_0874,test,1,14.163934244450907,14.094096646009826,-1.3360657555490931,-1.4059033539901744,0,32,0,31,32,31,0.7041015625
test_0875,test,1,11.564443909205469,12.830894959947152,-3.935556090794531,-2.669105040052848,0,29,0,32,29,32,0.248046875
test_0876,test,1,11.913352557435053,14.651143247191499,-3.5866474425649475,-0.8488567528085014,0,32,0,30,32,30,0.4765625
test_0877,test,1,17.889883636044317,14.75318988177692,2.389883636044317,-0.7468101182230793,0,32,0,32,32,32,0.2392578125
test_0878,test,1,13.744018660620664,14.446192957397361,-1.7559813393793355,-1.0538070426026387,0,32,0,30,32,30,0.50390625
test_0879,test,1,11.842605105024854,13.443565649931273,-3.6573948949751465,-2.056434350068727,0,32,0,30,32,30,0.232421875
test_0880,test,0,17.059461510341617,13.16669822227625,1.5594615103416167,-2.333301777723751,0,32,0,32,32,32,0.5615234375
test_0881,test,0,17.10387036742095,13.048606877006206,1.6038703674209493,-2.451393122993794,3,32,0,32,29,32,0.4912109375
test_0882,test,0,17.247691987032628,12.757571580803992,1.7476919870326277,-2.742428419196008,6,32,0,32,26,32,0.392578125
test_0883,test,0,17.57048739580447,12.755540931090074,2.07048739580447,-2.7444590689099257,0,32,0,32,32,32,0.6650390625
test_0884,test,0,17.098161973350088,12.264726800822567,1.5981619733500878,-3.235273199177433,0,32,0,32,32,32,0.5869140625
test_0885,test,0,17.239216729356276,12.367233446109587,1.7392167293562757,-3.132766553890413,1,32,0,31,31,31,0.4677734375
test_0886,test,0,17.794162405529644,12.479026303065886,2.2941624055296437,-3.0209736969341137,0,32,0,32,32,32,0.48828125
test_0887,test,0,18.474447228379674,12.932895172093643,2.974447228379674,-2.5671048279063573,3,32,0,32,29,32,0.3564453125
test_0888,test,0,18.756171752176186,13.052028967047603,3.2561717521761864,-2.447971032952397,4,32,0,32,28,32,0.2470703125
test_0889,test,0,17.651383118715156,12.732173420525285,2.151383118715156,-2.7678265794747148,0,32,0,32,32,32,0.64453125
test_0890,test,0,16.17852878812842,13.133086938944182,0.6785287881284212,-2.3669130610558184,0,32,0,32,32,32,0.62109375
test_0891,test,0,18.342266739569585,12.622789694148336,2.8422667395695846,-2.877210305851664,0,32,0,32,32,32,0.5283203125
test_0892,test,1,18.633036045446424,15.75767247015719,3.133036045446424,0.25767247015719086,0,32,0,32,32,32,0.1474609375
test_0893,test,1,18.018395046467113,15.655065312014926,2.5183950464671128,0.15506531201492635,0,32,0,32,32,32,0.310546875
test_0894,test,1,18.437799528812004,15.81318246620189,2.937799528812004,0.3131824662018907,0,32,0,32,32,32,0.4873046875
test_0895,test,1,19.11484076522206,15.489124732476997,3.614840765222059,-0.010875267523003274,0,32,0,32,32,32,0.3203125
test_0896,test,1,18.075184425388553,16.057474716055363,2.575184425388553,0.5574747160553635,0,32,0,32,32,32,0.15234375
test_0897,test,1,18.985156209097674,16.057256118348043,3.485156209097674,0.5572561183480431,0,32,0,32,32,32,0.5625
test_0898,test,0,14.954898369358753,14.560881242088358,-0.5451016306412466,-0.9391187579116416,0,32,0,32,32,32,0.6748046875
test_0899,test,0,14.70583074371208,14.909595402508728,-0.7941692562879208,-0.5904045974912719,0,32,0,32,32,32,0.6630859375
test_0900,test,0,15.359293304501765,15.925757990751968,-0.14070669549823478,0.4257579907519684,0,32,0,32,32,32,0.775390625
test_0901,test,0,15.454275621177574,15.985575172885083,-0.04572437882242575,0.485575172885083,0,32,0,32,32,32,0.75390625
test_0902,test,0,15.405662214350876,15.905355381913985,-0.09433778564912387,0.405355381913985,0,32,0,32,32,32,0.689453125
test_0903,test,0,15.437402060791731,15.488597651391485,-0.06259793920826873,-0.011402348608514856,0,32,0,31,32,31,0.7041015625
test_0904,test,0,15.397186439596261,16.5732878436165,-0.10281356040373879,1.0732878436165016,0,32,0,32,32,32,0.7607421875
test_0905,test,0,14.75147668467908,14.45719667454996,-0.7485233153209201,-1.0428033254500395,0,32,0,30,32,30,0.673828125
test_0906,test,0,14.618421218122664,14.981139371714509,-0.8815787818773355,-0.5188606282854913,0,32,0,31,32,31,0.6650390625
test_0907,test,1,15.531115633254874,15.149701455635757,0.031115633254874098,-0.350298544364243,0,32,0,32,32,32,0.5859375
test_0908,test,1,15.940395843618797,14.222600928395629,0.4403958436187967,-1.2773990716043713,0,32,0,32,32,32,0.4638671875
test_0909,test,1,16.574615380892066,13.427000726067346,1.074615380892066,-2.0729992739326537,0,32,0,32,32,32,0.490234375
test_0910,test,1,16.511644843826527,13.204490586745814,1.0116448438265273,-2.2955094132541856,0,32,0,32,32,32,0.5390625
test_0911,test,1,16.933583797404157,13.002164986095208,1.4335837974041574,-2.4978350139047922,0,32,0,32,32,32,0.4677734375
test_0912,test,1,15.704438424468977,12.69169091481918,0.20443842446897698,-2.80830908518082,0,32,0,32,32,32,0.3916015625
test_0913,test,1,16.12952941004372,15.88816784750592,0.6295294100437197,0.3881678475059207,0,32,0,32,32,32,0.306640625
test_0914,test,1,18.36081615898364,16.463229540434853,2.8608161589836385,0.9632295404348525,0,32,0,32,32,32,0.283203125
test_0915,test,0,17.097853759420897,12.612679726344146,1.5978537594208966,-2.8873202736558543,0,32,0,30,32,30,0.4599609375
test_0916,test,0,16.7264242644416,12.891481321984378,1.2264242644416008,-2.6085186780156224,0,32,0,28,32,28,0.4599609375
test_0917,test,0,16.98454638779869,12.76050154428637,1.4845463877986909,-2.7394984557136297,0,32,0,28,32,28,0.43359375
test_0918,test,0,16.65414294141909,11.843044514809849,1.1541429414190887,-3.656955485190151,2,32,0,26,30,26,0.4091796875
test_0919,test,0,17.543207219326522,12.66633784207494,2.043207219326522,-2.83366215792506,0,32,0,25,32,25,0.4287109375
test_0920,test,0,17.254954083937175,13.003984801133006,1.7549540839371751,-2.496015198866994,0,32,0,30,32,30,0.4423828125
