global_index,sample_id,split,label,roi_index,roi_name,x1,y1,x2,y2,source,score
2257,test_1085,test,0,7,perioral_mouth,36,148,210,230,yunet_landmark5,0.9175596237182616
2257,test_1085,test,0,8,chin_mandible,42,220,205,256,yunet_landmark5,0.9175596237182616
2258,test_1086,test,0,1,upper_brow_forehead,8,0,246,52,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,2,left_periocular,8,28,108,115,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,3,right_periocular,146,35,246,123,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,4,nasal_midface,98,83,143,217,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,5,left_cheek_zygomatic,0,108,110,212,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,6,right_cheek_zygomatic,130,108,256,212,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,7,perioral_mouth,43,156,200,238,yunet_landmark5,0.9193750619888306
2258,test_1086,test,0,8,chin_mandible,48,227,195,256,yunet_landmark5,0.9193750619888306
2259,test_1087,test,0,1,upper_brow_forehead,4,0,222,54,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,2,left_periocular,4,37,96,124,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,3,right_periocular,130,30,222,117,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,4,nasal_midface,86,85,127,204,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,5,left_cheek_zygomatic,0,110,97,199,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,6,right_cheek_zygomatic,116,110,234,199,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,7,perioral_mouth,52,143,197,225,yunet_landmark5,0.9101291298866272
2259,test_1087,test,0,8,chin_mandible,57,214,193,256,yunet_landmark5,0.9101291298866272
2260,test_1088,test,0,1,upper_brow_forehead,35,0,256,53,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,2,left_periocular,35,26,129,113,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,3,right_periocular,164,38,256,125,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,4,nasal_midface,126,83,168,215,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,5,left_cheek_zygomatic,23,109,138,210,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,6,right_cheek_zygomatic,157,109,256,210,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,7,perioral_mouth,58,154,211,236,yunet_landmark5,0.9256169199943542
2260,test_1088,test,0,8,chin_mandible,64,225,206,256,yunet_landmark5,0.9256169199943542
2261,test_1089,test,0,1,upper_brow_forehead,66,0,254,71,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,2,left_periocular,66,49,145,136,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,3,right_periocular,175,52,254,139,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,4,nasal_midface,161,101,197,224,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,5,left_cheek_zygomatic,56,127,171,219,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,6,right_cheek_zygomatic,187,127,256,219,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,7,perioral_mouth,93,163,212,245,yunet_landmark5,0.9246429204940796
2261,test_1089,test,0,8,chin_mandible,97,235,208,256,yunet_landmark5,0.9246429204940796
2262,test_1090,test,0,1,upper_brow_forehead,20,0,229,58,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,2,left_periocular,20,36,108,123,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,3,right_periocular,141,40,229,127,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,4,nasal_midface,93,89,133,197,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,5,left_cheek_zygomatic,9,114,104,192,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,6,right_cheek_zygomatic,122,114,240,192,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,7,perioral_mouth,46,135,194,217,yunet_landmark5,0.9098864197731018
2262,test_1090,test,0,8,chin_mandible,51,207,189,256,yunet_landmark5,0.9098864197731018
2263,test_1091,test,0,1,upper_brow_forehead,14,0,254,40,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,2,left_periocular,14,18,115,105,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,3,right_periocular,153,21,254,108,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,4,nasal_midface,109,71,154,211,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,5,left_cheek_zygomatic,1,96,121,206,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,6,right_cheek_zygomatic,142,96,256,206,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,7,perioral_mouth,54,150,214,232,yunet_landmark5,0.918291449546814
2263,test_1091,test,0,8,chin_mandible,60,221,209,256,yunet_landmark5,0.918291449546814
2264,test_1092,test,1,1,upper_brow_forehead,0,0,198,64,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,2,left_periocular,0,33,77,120,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,3,right_periocular,110,54,198,141,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,4,nasal_midface,38,95,78,223,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,5,left_cheek_zygomatic,0,120,49,218,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,6,right_cheek_zygomatic,67,120,209,218,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,7,perioral_mouth,5,161,137,243,yunet_landmark5,0.9128003120422364
2264,test_1092,test,1,8,chin_mandible,9,233,133,256,yunet_landmark5,0.9128003120422364
2265,test_1093,test,1,1,upper_brow_forehead,17,0,224,63,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,2,left_periocular,17,44,105,131,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,3,right_periocular,137,43,224,130,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,4,nasal_midface,97,94,136,212,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,5,left_cheek_zygomatic,7,120,108,207,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,6,right_cheek_zygomatic,125,120,235,207,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,7,perioral_mouth,53,151,196,233,yunet_landmark5,0.9322356581687928
2265,test_1093,test,1,8,chin_mandible,58,222,192,256,yunet_landmark5,0.9322356581687928
2266,test_1094,test,1,1,upper_brow_forehead,5,0,198,66,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,2,left_periocular,5,45,87,132,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,3,right_periocular,117,46,198,133,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,4,nasal_midface,69,97,105,223,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,5,left_cheek_zygomatic,0,122,79,218,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,6,right_cheek_zygomatic,95,122,208,218,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,7,perioral_mouth,41,162,159,243,yunet_landmark5,0.916689157485962
2266,test_1094,test,1,8,chin_mandible,45,233,156,256,yunet_landmark5,0.916689157485962
2267,test_1095,test,1,1,upper_brow_forehead,22,0,204,74,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,2,left_periocular,22,50,99,137,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,3,right_periocular,128,57,204,145,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,4,nasal_midface,81,105,116,218,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,5,left_cheek_zygomatic,13,130,91,213,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,6,right_cheek_zygomatic,106,130,214,213,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,7,perioral_mouth,47,156,166,238,yunet_landmark5,0.9268815517425536
2267,test_1095,test,1,8,chin_mandible,51,228,162,256,yunet_landmark5,0.9268815517425536
2268,test_1096,test,1,1,upper_brow_forehead,0,0,132,81,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,2,left_periocular,0,63,50,150,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,3,right_periocular,73,58,132,145,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,4,nasal_midface,13,112,40,238,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,5,left_cheek_zygomatic,0,137,20,233,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,6,right_cheek_zygomatic,32,137,140,233,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,7,perioral_mouth,29,177,113,256,yunet_landmark5,0.8840079307556152
2268,test_1096,test,1,8,chin_mandible,32,248,110,256,yunet_landmark5,0.8840079307556152
2269,test_1097,test,1,1,upper_brow_forehead,12,0,211,61,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,2,left_periocular,12,42,96,129,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,3,right_periocular,127,40,211,127,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,4,nasal_midface,83,92,121,214,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,5,left_cheek_zygomatic,1,117,93,209,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,6,right_cheek_zygomatic,110,117,221,209,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,7,perioral_mouth,49,153,181,235,yunet_landmark5,0.9386093020439148
2269,test_1097,test,1,8,chin_mandible,54,225,176,256,yunet_landmark5,0.9386093020439148
2270,test_1098,test,1,1,upper_brow_forehead,29,0,211,66,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,2,left_periocular,29,41,106,128,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,3,right_periocular,134,51,211,138,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,4,nasal_midface,92,97,127,208,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,5,left_cheek_zygomatic,19,122,102,203,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,6,right_cheek_zygomatic,117,122,221,203,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,7,perioral_mouth,49,147,169,229,yunet_landmark5,0.914172887802124
2270,test_1098,test,1,8,chin_mandible,53,219,165,256,yunet_landmark5,0.914172887802124
2271,test_1099,test,0,1,upper_brow_forehead,21,0,212,107,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,2,left_periocular,21,83,102,170,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,3,right_periocular,132,89,212,176,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,4,nasal_midface,84,137,120,239,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,5,left_cheek_zygomatic,11,163,94,234,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,6,right_cheek_zygomatic,110,163,222,234,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,7,perioral_mouth,50,177,173,256,yunet_landmark5,0.8940407037734985
2271,test_1099,test,0,8,chin_mandible,54,249,169,256,yunet_landmark5,0.8940407037734985
2272,test_1100,test,0,1,upper_brow_forehead,11,0,215,98,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,2,left_periocular,11,73,97,160,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,3,right_periocular,129,82,215,169,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,4,nasal_midface,76,129,114,243,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,5,left_cheek_zygomatic,1,154,86,238,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,6,right_cheek_zygomatic,104,154,226,238,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,7,perioral_mouth,37,182,166,256,yunet_landmark5,0.9114229679107666
2272,test_1100,test,0,8,chin_mandible,41,253,162,256,yunet_landmark5,0.9114229679107666
2273,test_1101,test,0,1,upper_brow_forehead,17,0,218,98,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,2,left_periocular,17,74,102,161,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,3,right_periocular,133,80,218,167,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,4,nasal_midface,85,128,123,241,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,5,left_cheek_zygomatic,6,154,96,236,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,6,right_cheek_zygomatic,113,154,228,236,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,7,perioral_mouth,45,179,170,256,yunet_landmark5,0.9079880118370056
2273,test_1101,test,0,8,chin_mandible,49,251,166,256,yunet_landmark5,0.9079880118370056
2274,test_1102,test,0,1,upper_brow_forehead,52,0,221,109,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,2,left_periocular,52,84,123,171,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,3,right_periocular,150,93,221,180,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,4,nasal_midface,117,140,149,238,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,5,left_cheek_zygomatic,43,165,126,233,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,6,right_cheek_zygomatic,140,165,230,233,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,7,perioral_mouth,73,176,179,256,yunet_landmark5,0.8858205080032349
2274,test_1102,test,0,8,chin_mandible,76,248,175,256,yunet_landmark5,0.8858205080032349
2275,test_1103,test,0,1,upper_brow_forehead,15,0,218,102,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,2,left_periocular,15,76,101,163,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,3,right_periocular,133,87,218,174,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,4,nasal_midface,87,132,126,244,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,5,left_cheek_zygomatic,4,158,98,239,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,6,right_cheek_zygomatic,115,158,229,239,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,7,perioral_mouth,40,182,165,256,yunet_landmark5,0.9039023518562316
2275,test_1103,test,0,8,chin_mandible,44,254,161,256,yunet_landmark5,0.9039023518562316
2276,test_1104,test,0,1,upper_brow_forehead,25,0,209,110,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,2,left_periocular,25,81,102,168,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,3,right_periocular,131,97,209,184,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,4,nasal_midface,87,140,122,240,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,5,left_cheek_zygomatic,15,166,97,235,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,6,right_cheek_zygomatic,112,166,218,235,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,7,perioral_mouth,40,178,156,256,yunet_landmark5,0.8980629444122314
2276,test_1104,test,0,8,chin_mandible,44,250,152,256,yunet_landmark5,0.8980629444122314
2277,test_1105,test,0,1,upper_brow_forehead,25,0,196,103,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,2,left_periocular,25,80,97,167,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,3,right_periocular,124,84,196,172,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,4,nasal_midface,82,134,114,226,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,5,left_cheek_zygomatic,16,159,91,221,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,6,right_cheek_zygomatic,105,159,205,221,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,7,perioral_mouth,51,164,164,246,yunet_landmark5,0.9019352197647096
2277,test_1105,test,0,8,chin_mandible,54,236,160,256,yunet_landmark5,0.9019352197647096
2278,test_1106,test,0,1,upper_brow_forehead,29,0,208,114,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,2,left_periocular,29,89,105,176,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,3,right_periocular,133,97,208,184,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,4,nasal_midface,92,144,126,245,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,5,left_cheek_zygomatic,20,170,102,240,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,6,right_cheek_zygomatic,117,170,217,240,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,7,perioral_mouth,53,183,166,256,yunet_landmark5,0.8998920321464539
2278,test_1106,test,0,8,chin_mandible,57,255,162,256,yunet_landmark5,0.8998920321464539
2279,test_1107,test,0,1,upper_brow_forehead,22,0,219,93,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,2,left_periocular,22,70,105,157,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,3,right_periocular,136,76,219,163,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,4,nasal_midface,92,124,129,238,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,5,left_cheek_zygomatic,12,150,102,233,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,6,right_cheek_zygomatic,119,150,229,233,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,7,perioral_mouth,48,176,173,256,yunet_landmark5,0.9115367531776428
2279,test_1107,test,0,8,chin_mandible,52,248,169,256,yunet_landmark5,0.9115367531776428
2280,test_1108,test,0,1,upper_brow_forehead,23,0,209,102,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,2,left_periocular,23,76,101,163,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,3,right_periocular,131,87,209,174,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,4,nasal_midface,88,133,123,236,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,5,left_cheek_zygomatic,13,159,98,231,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,6,right_cheek_zygomatic,113,159,219,231,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,7,perioral_mouth,44,174,164,256,yunet_landmark5,0.9130889177322388
2280,test_1108,test,0,8,chin_mandible,48,246,160,256,yunet_landmark5,0.9130889177322388
2281,test_1109,test,0,1,upper_brow_forehead,19,0,202,102,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,2,left_periocular,19,74,96,161,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,3,right_periocular,125,89,202,176,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,4,nasal_midface,80,133,114,236,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,5,left_cheek_zygomatic,10,159,89,231,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,6,right_cheek_zygomatic,105,159,212,231,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,7,perioral_mouth,35,175,150,256,yunet_landmark5,0.9104179739952089
2281,test_1109,test,0,8,chin_mandible,39,246,146,256,yunet_landmark5,0.9104179739952089
2282,test_1110,test,0,1,upper_brow_forehead,12,0,199,109,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,2,left_periocular,12,89,91,176,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,3,right_periocular,120,88,199,175,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,4,nasal_midface,78,140,114,238,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,5,left_cheek_zygomatic,2,165,88,233,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,6,right_cheek_zygomatic,104,165,208,233,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,7,perioral_mouth,46,176,168,256,yunet_landmark5,0.8954116106033325
2282,test_1110,test,0,8,chin_mandible,50,248,164,256,yunet_landmark5,0.8954116106033325
2283,test_1111,test,1,1,upper_brow_forehead,24,0,223,86,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,2,left_periocular,24,61,108,148,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,3,right_periocular,140,71,223,158,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,4,nasal_midface,100,117,138,235,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,5,left_cheek_zygomatic,14,143,111,230,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,6,right_cheek_zygomatic,127,143,234,230,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,7,perioral_mouth,48,173,175,255,yunet_landmark5,0.9102712869644164
2283,test_1111,test,1,8,chin_mandible,52,245,171,256,yunet_landmark5,0.9102712869644164
2284,test_1112,test,1,1,upper_brow_forehead,24,0,231,73,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,2,left_periocular,24,46,111,133,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,3,right_periocular,144,60,231,147,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,4,nasal_midface,96,104,135,230,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,5,left_cheek_zygomatic,13,130,107,225,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,6,right_cheek_zygomatic,124,130,242,225,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,7,perioral_mouth,43,169,175,251,yunet_landmark5,0.8986749053001404
2284,test_1112,test,1,8,chin_mandible,48,241,170,256,yunet_landmark5,0.8986749053001404
2285,test_1113,test,1,1,upper_brow_forehead,39,0,225,49,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,2,left_periocular,39,21,118,108,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,3,right_periocular,147,35,225,122,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,4,nasal_midface,107,79,143,196,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,5,left_cheek_zygomatic,29,105,117,191,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,6,right_cheek_zygomatic,133,105,235,191,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,7,perioral_mouth,56,135,178,217,yunet_landmark5,0.8588694930076599
2285,test_1113,test,1,8,chin_mandible,60,207,174,256,yunet_landmark5,0.8588694930076599
2286,test_1114,test,1,1,upper_brow_forehead,25,0,225,68,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,2,left_periocular,25,41,109,129,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,3,right_periocular,141,53,225,140,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,4,nasal_midface,94,98,132,214,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,5,left_cheek_zygomatic,14,124,105,209,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,6,right_cheek_zygomatic,121,124,236,209,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,7,perioral_mouth,42,153,182,235,yunet_landmark5,0.9027257561683656
2286,test_1114,test,1,8,chin_mandible,47,225,178,256,yunet_landmark5,0.9027257561683656
2287,test_1115,test,1,1,upper_brow_forehead,27,0,225,71,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,2,left_periocular,27,46,111,133,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,3,right_periocular,142,55,225,142,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,4,nasal_midface,99,102,136,216,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,5,left_cheek_zygomatic,17,127,109,211,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,6,right_cheek_zygomatic,126,127,236,211,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,7,perioral_mouth,49,154,189,236,yunet_landmark5,0.932354211807251
2287,test_1115,test,1,8,chin_mandible,53,226,184,256,yunet_landmark5,0.932354211807251
2288,test_1116,test,1,1,upper_brow_forehead,18,0,214,73,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,2,left_periocular,18,45,100,132,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,3,right_periocular,131,60,214,147,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,4,nasal_midface,83,104,120,218,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,5,left_cheek_zygomatic,8,129,93,213,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,6,right_cheek_zygomatic,110,129,224,213,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,7,perioral_mouth,34,157,167,239,yunet_landmark5,0.9203815460205078
2288,test_1116,test,1,8,chin_mandible,38,229,162,256,yunet_landmark5,0.9203815460205078
2289,test_1117,test,0,1,upper_brow_forehead,51,0,231,77,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,2,left_periocular,51,59,127,146,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,3,right_periocular,155,54,231,141,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,4,nasal_midface,136,108,170,221,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,5,left_cheek_zygomatic,41,134,145,216,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,6,right_cheek_zygomatic,161,134,241,216,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,7,perioral_mouth,88,160,204,242,yunet_landmark5,0.9372695088386536
2289,test_1117,test,0,8,chin_mandible,92,231,200,256,yunet_landmark5,0.9372695088386536
2290,test_1118,test,0,1,upper_brow_forehead,36,0,226,93,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,2,left_periocular,36,77,116,164,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,3,right_periocular,146,69,226,156,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,4,nasal_midface,121,124,158,236,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,5,left_cheek_zygomatic,26,150,132,231,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,6,right_cheek_zygomatic,148,150,236,231,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,7,perioral_mouth,78,174,199,256,yunet_landmark5,0.9421356320381165
2290,test_1118,test,0,8,chin_mandible,82,246,195,256,yunet_landmark5,0.9421356320381165
2291,test_1119,test,0,1,upper_brow_forehead,33,0,216,86,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,2,left_periocular,33,68,110,155,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,3,right_periocular,139,64,216,151,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,4,nasal_midface,113,117,148,233,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,5,left_cheek_zygomatic,23,143,123,228,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,6,right_cheek_zygomatic,138,143,226,228,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,7,perioral_mouth,72,172,187,254,yunet_landmark5,0.9420212507247924
2291,test_1119,test,0,8,chin_mandible,76,243,183,256,yunet_landmark5,0.9420212507247924
2292,test_1120,test,0,1,upper_brow_forehead,38,0,233,82,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,2,left_periocular,38,65,120,152,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,3,right_periocular,151,58,233,145,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,4,nasal_midface,126,113,163,231,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,5,left_cheek_zygomatic,28,139,136,226,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,6,right_cheek_zygomatic,153,139,243,226,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,7,perioral_mouth,83,170,206,252,yunet_landmark5,0.9340332746505736
2292,test_1120,test,0,8,chin_mandible,87,242,202,256,yunet_landmark5,0.9340332746505736
2293,test_1121,test,0,1,upper_brow_forehead,31,0,240,97,yunet_landmark5,0.9291616082191468
2293,test_1121,test,0,2,left_periocular,31,78,119,165,yunet_landmark5,0.9291616082191468
2293,test_1121,test,0,3,right_periocular,152,74,240,161,yunet_landmark5,0.9291616082191468
2293,test_1121,test,0,4,nasal_midface,124,127,164,245,yunet_landmark5,0.9291616082191468
2293,test_1121,test,0,5,left_cheek_zygomatic,20,153,135,240,yunet_landmark5,0.9291616082191468
2293,test_1121,test,0,6,right_cheek_zygomatic,153,153,251,240,yunet_landmark5,0.9291616082191468
